Title,Note,URL,Tags,Comment
SILK Tea Bar,,https://www.google.com/maps/place/SILK+Tea+Bar/data=!4m2!3m1!1s0x31da19c81404ecdd:0xf0b8500fcd113201,,
Offtrack,,https://www.google.com/maps/place/Offtrack/data=!4m2!3m1!1s0x31da19963cdecdf7:0x1f01bc4d6a92b7df,,
Forma,,https://www.google.com/maps/place/Forma/data=!4m2!3m1!1s0x31da19c123a76979:0xcaecce48725c1fba,,
ANJU,,https://www.google.com/maps/place/ANJU/data=!4m2!3m1!1s0x31da191e621b0195:0xcdfdcdba5fbb630a,,
Mott 32 Singapore,,https://www.google.com/maps/place/Mott+32+Singapore/data=!4m2!3m1!1s0x31da19db995822eb:0xd47a2b1bbbd4ff2d,,
Le Bon Funk (Holland Village),,https://www.google.com/maps/place/Le+Bon+Funk+(Holland+Village)/data=!4m2!3m1!1s0x31da1b3c07bea56b:0xf1e70900fa451438,,
Apartment Coffee,,https://www.google.com/maps/place/Apartment+Coffee/data=!4m2!3m1!1s0x31da19b3766f12c9:0x8f608d2a4ba4c0a5,,
ATLAS,,https://www.google.com/maps/place/ATLAS/data=!4m2!3m1!1s0x31da19b066f8cac9:0x1a822ab9ded25293,,
Rempapa,,https://www.google.com/maps/place/Rempapa/data=!4m2!3m1!1s0x31da193ea20e7d77:0x5b044920f3e8109d,,
The Coconut Club,,https://www.google.com/maps/place/The+Coconut+Club/data=!4m2!3m1!1s0x31da190d303737d9:0x975d59c5327a435e,,
Junior The Pocket Bar,,https://www.google.com/maps/place/Junior+The+Pocket+Bar/data=!4m2!3m1!1s0x31da196d4597b75f:0xf291baf4d2a1ff9c,,
ARTIFACTT,,https://www.google.com/maps/place/ARTIFACTT/data=!4m2!3m1!1s0x31da1967daa6245d:0x3bb8437911744ee1,,
Aa furniture,,https://www.google.com/maps/place/Aa+furniture/data=!4m2!3m1!1s0x31da1b3f5a8417a3:0x9d2492898f2ad59e,,
Colony Clothing,,https://www.google.com/maps/place/Colony+Clothing/data=!4m2!3m1!1s0x31da199f3f67b6db:0xe879cba2b12b43db,,
GRAYE - The Lab Store,,https://www.google.com/maps/place/GRAYE+-+The+Lab+Store/data=!4m2!3m1!1s0x31da174eeccfa67f:0xa87cb45a0c97a56f,,
"Beyond The Vines Design Store, Takashimaya S.C.",,"https://www.google.com/maps/place/Beyond+The+Vines+Design+Store,+Takashimaya+S.C./data=!4m2!3m1!1s0x31da194ca1c314cb:0xeb58ae52fd7940e9",,
"SOJAO Home Goods Store, Joo Chiat Road",,"https://www.google.com/maps/place/SOJAO+Home+Goods+Store,+Joo+Chiat+Road/data=!4m2!3m1!1s0x31da3d2126c151d1:0x3df5ff77886fbafe",,
The Decorum Singapore,,https://www.google.com/maps/place/The+Decorum+Singapore/data=!4m2!3m1!1s0x31da19a39fecb01b:0x822433a261694784,,
The Private Museum,,https://www.google.com/maps/place/The+Private+Museum/data=!4m2!3m1!1s0x31da19a358c6cc69:0xcd10cb7bf3cc3a8b,,
Appetite,,https://www.google.com/maps/place/Appetite/data=!4m2!3m1!1s0x31da19cda9dbdc65:0xa1f435861ee44319,,
Thomson Nature Park,,https://www.google.com/maps/place/Thomson+Nature+Park/data=!4m2!3m1!1s0x31da16cafc29efad:0xb6752c53c38a1124,,
STPI Creative Workshop and Gallery,,https://www.google.com/maps/place/STPI+Creative+Workshop+and+Gallery/data=!4m2!3m1!1s0x31da199e618cff23:0x2f3a28473f507eac,,
Alchemist The Heeren,,https://www.google.com/maps/place/Alchemist+The+Heeren/data=!4m2!3m1!1s0x31da198a0b440a03:0x47d8c0ee325907f5,,
Liberated Fitness,,https://www.google.com/maps/place/Liberated+Fitness/data=!4m2!3m1!1s0x89c2f6226160016b:0x4c5c4a3d549ac4d3,,
Grassroots Book Room,,https://www.google.com/maps/place/Grassroots+Book+Room/data=!4m2!3m1!1s0x31da19a5152c45b3:0x233e28fdf8fd926c,,
Basheer Graphic Books,,https://www.google.com/maps/place/Basheer+Graphic+Books/data=!4m2!3m1!1s0x31da19a51d5b159f:0x571286ff06473198,,
Lau Pa Sat,,https://www.google.com/maps/place/Lau+Pa+Sat/data=!4m2!3m1!1s0x31da190de1a58ee5:0xfdead3880c0abd60,,
Tiong Bahru Market,,https://www.google.com/maps/place/Tiong+Bahru+Market/data=!4m2!3m1!1s0x31da1979f8b24e39:0x4197238808881372,,
"Hill Street Tai Hwa Pork Noodle, Crawford Lane",,"https://www.google.com/maps/place/Hill+Street+Tai+Hwa+Pork+Noodle,+Crawford+Lane/data=!4m2!3m1!1s0x31da19b42ad981b9:0x99e64da5de0603b8",,
Bedok 85 Market,,https://www.google.com/maps/place/Bedok+85+Market/data=!4m2!3m1!1s0x31da3d36159f2789:0x83df8bb2b167c1ed,,
Liao Fan Hawker Chan (Chinatown),,https://www.google.com/maps/place/Liao+Fan+Hawker+Chan+(Chinatown)/data=!4m2!3m1!1s0x31da19731378e5d9:0x66f0318292b49348,,
Hayop,,https://www.google.com/maps/place/Hayop/data=!4m2!3m1!1s0x31da198f93f87d23:0xcf3bbe47c92e146,,
Keng Eng Kee Seafood @ Alexandra Village,,https://www.google.com/maps/place/Keng+Eng+Kee+Seafood+@+Alexandra+Village/data=!4m2!3m1!1s0x31da1bcbf31f51bb:0xafa211445b3757dc,,
Kok Sen Restaurant @ City Square Mall,,https://www.google.com/maps/place/Kok+Sen+Restaurant+@+City+Square+Mall/data=!4m2!3m1!1s0x31da1942a107da9f:0x2f17bcef6216d472,,
Kok Sen Restauran || Michelin Bib Gourmand (Chinatown Area),,https://www.google.com/maps/place/Kok+Sen+Restauran+%7C%7C+Michelin+Bib+Gourmand+(Chinatown+Area)/data=!4m2!3m1!1s0x31da19727cde43d5:0x83d2647b26f90e37,,
J.B. Ah Meng Restaurant,,https://www.google.com/maps/place/J.B.+Ah+Meng+Restaurant/data=!4m2!3m1!1s0x31da19feebb50f2d:0xab5d503fb9a73d16,,
Dirty Supper,,https://www.google.com/maps/place/Dirty+Supper/data=!4m2!3m1!1s0x31da1939296ec559:0x9c87beea2d440d66,,
Labyrinth Restaurant,,https://www.google.com/maps/place/Labyrinth+Restaurant/data=!4m2!3m1!1s0x31da1972a345df8f:0xef84956ffe208514,,
Mustard Seed,,https://www.google.com/maps/place/Mustard+Seed/data=!4m2!3m1!1s0x31da179ea2ea8925:0xd8c9d889dca3b0b6,,
Restaurant Fiz,,https://www.google.com/maps/place/Restaurant+Fiz/data=!4m2!3m1!1s0x31da195fe236cb27:0x5b6b71d5b37f7798,,
Odette,,https://www.google.com/maps/place/Odette/data=!4m2!3m1!1s0x31da19a74fed486d:0x32964a71907ce024,,
Burnt Ends,,https://www.google.com/maps/place/Burnt+Ends/data=!4m2!3m1!1s0x31da197262439f2d:0xb324b3b59b409d43,,
NAEUM Restaurant,,https://www.google.com/maps/place/NAEUM+Restaurant/data=!4m2!3m1!1s0x31da1911a0af37d3:0x545f5c292d13e6f5,,
Seroja,,https://www.google.com/maps/place/Seroja/data=!4m2!3m1!1s0x31da192a2e65f5fb:0x42aacaf487964753,,
Blossom Restaurant,,https://www.google.com/maps/place/Blossom+Restaurant/data=!4m2!3m1!1s0x31da195e17b0939b:0x86c1b9b4dff308d5,,
Path Restaurant,,https://www.google.com/maps/place/Path+Restaurant/data=!4m2!3m1!1s0x31da198079f473a5:0x7e0c311de225cd78,,
ArtScience Museum,,https://www.google.com/maps/place/ArtScience+Museum/data=!4m2!3m1!1s0x31da19042950679d:0x81c847e129eec549,,
Numb Restaurant 川麻记 @ Marina One,,https://www.google.com/maps/place/Numb+Restaurant+%E5%B7%9D%E9%BA%BB%E8%AE%B0+@+Marina+One/data=!4m2!3m1!1s0x31da19127e6722af:0xf3d17db878772450,,
Singapore Art Museum at Tanjong Pagar Distripark,,https://www.google.com/maps/place/Singapore+Art+Museum+at+Tanjong+Pagar+Distripark/data=!4m2!3m1!1s0x31da190b4b2f2d3d:0x301402de71935aba,,
National Museum of Singapore,,https://www.google.com/maps/place/National+Museum+of+Singapore/data=!4m2!3m1!1s0x31da19a311be5b0f:0x92e311597c4db868,,
National Gallery Singapore,,https://www.google.com/maps/place/National+Gallery+Singapore/data=!4m2!3m1!1s0x31da19a747de0c15:0xe5639e25fabece80,,
Red Dot Design Museum,,https://www.google.com/maps/place/Red+Dot+Design+Museum/data=!4m2!3m1!1s0x31da1912c68752ab:0xfafa51da63b1f3ed,,
Maxwell Food Centre,,https://www.google.com/maps/place/Maxwell+Food+Centre/data=!4m2!3m1!1s0x31da190d4d2ce4b1:0xce7f195d585390aa,,
Candlenut,,https://www.google.com/maps/place/Candlenut/data=!4m2!3m1!1s0x31da19720b8724e7:0x5101e3c43062ecbb,,
"Duxton Reserve Singapore, Autograph Collection",,"https://www.google.com/maps/place/Duxton+Reserve+Singapore,+Autograph+Collection/data=!4m2!3m1!1s0x31da19ec3a56f0cd:0xad0de03af2bf9268",,
Cherry on Top,,https://www.google.com/maps/place/Cherry+on+Top/data=!4m2!3m1!1s0x89c25d814b40acc7:0x4604e5b3c75bbcd0,,
Frog,,https://www.google.com/maps/place/Frog/data=!4m2!3m1!1s0x89c25ba48656cfcf:0x8890239d77f2d415,,
Human Nature NYC,,https://www.google.com/maps/place/Human+Nature+NYC/data=!4m2!3m1!1s0x89c259876ec81b47:0x5d89a9ca473239b9,,
Don Angie,,https://www.google.com/maps/place/Don+Angie/data=!4m2!3m1!1s0x89c25995f4b5107f:0xb7d70b00818a6b5f,,
The Dead Poet,,https://www.google.com/maps/place/The+Dead+Poet/data=!4m2!3m1!1s0x89c258860a5c67d3:0xefab2b56306f9478,,
Westland Roe,,https://www.google.com/maps/place/Westland+Roe/data=!4m2!3m1!1s0x89c259004671f1c5:0x334c8abb5a567030,,
Gulp 呷奔,,https://www.google.com/maps/place/Gulp+%E5%91%B7%E5%A5%94/data=!4m2!3m1!1s0x89c259e3d915d2cd:0x9d21087f6d6f22c5,,
Between the Bagel NY,,https://www.google.com/maps/place/Between+the+Bagel+NY/data=!4m2!3m1!1s0x89c25f4771237737:0x609d8472169b1b5e,,
Chalong NYC,,https://www.google.com/maps/place/Chalong+NYC/data=!4m2!3m1!1s0x89c2591e368c0087:0x99124cb91291893a,,
Quarters,,https://www.google.com/maps/place/Quarters/data=!4m2!3m1!1s0x89c259001a7aa719:0x5e754301157726ef,,
Lillie's Victorian Establishment,,https://www.google.com/maps/place/Lillie's+Victorian+Establishment/data=!4m2!3m1!1s0x89c258568a3eda91:0xb0b0abf09e271575,,
Oscar Wilde,,https://www.google.com/maps/place/Oscar+Wilde/data=!4m2!3m1!1s0x89c259a5e959b781:0x9c2c03e28babd5c6,,
Atoboy,,https://www.google.com/maps/place/Atoboy/data=!4m2!3m1!1s0x89c259a7bd69ec67:0xcbdf16685f285b19,,
OKDONGSIK New York,,https://www.google.com/maps/place/OKDONGSIK+New+York/data=!4m2!3m1!1s0x89c2591c2849682d:0x25632b3aa278584f,,
Merz b. Schwanen,,https://www.google.com/maps/place/Merz+b.+Schwanen/data=!4m2!3m1!1s0x89c259000743e37b:0x1a3582814b0cf39e,,
Sushi Sho,,https://www.google.com/maps/place/Sushi+Sho/data=!4m2!3m1!1s0x89c259014e47f24f:0xa1556ca71d97575e,,
Frank's Chop Shop,,https://www.google.com/maps/place/Frank's+Chop+Shop/data=!4m2!3m1!1s0x89c25a2994b6934f:0x67e74d70a7b7ad66,,
OKONOMI // YUJI Ramen,,https://www.google.com/maps/place/OKONOMI+%2F%2F+YUJI+Ramen/data=!4m2!3m1!1s0x89c2595831328cd9:0xfad5f1be4ddd8e13,,
Frederick Law Olmsted National Historic Site,,https://www.google.com/maps/place/Frederick+Law+Olmsted+National+Historic+Site/data=!4m2!3m1!1s0x89e3790840ac35bf:0x7e107d569b03ba83,,
Joe Coffee Company,,https://www.google.com/maps/place/Joe+Coffee+Company/data=!4m2!3m1!1s0x89c258851f08f4e5:0x683454a9ff3855ae,,
City Coffee Bar,,https://www.google.com/maps/place/City+Coffee+Bar/data=!4m2!3m1!1s0x89c2f73f8bc2baf1:0xe602bc5fb3c1e34a,,
Kitchen San José del Cabo,,https://www.google.com/maps/place/Kitchen+San+Jos%C3%A9+del+Cabo/data=!4m2!3m1!1s0x86af5140bb9bd655:0xc452f012c67b86d3,,
Traspatio,,https://www.google.com/maps/place/Traspatio/data=!4m2!3m1!1s0x86af5083f85c3803:0x9581e2b172600b71,,
Chamuyo Restaurant · San José,,https://www.google.com/maps/place/Chamuyo+Restaurant+%C2%B7+San+Jos%C3%A9/data=!4m2!3m1!1s0x86af5b6dbe8f459f:0xb515722b33bfb85a,,
Humo,,https://www.google.com/maps/place/Humo/data=!4m2!3m1!1s0x86af50aa9caeba77:0x8a4dd39ed05a4476,,
Tamarindos,,https://www.google.com/maps/place/Tamarindos/data=!4m2!3m1!1s0x86af5a0d11d4ba71:0x26c8ed1eedcf548d,,
PEZGALLO,,https://www.google.com/maps/place/PEZGALLO/data=!4m2!3m1!1s0x86af518b5ddf4007:0xc27cdcb1f3501140,,
Acre Restaurant,,https://www.google.com/maps/place/Acre+Restaurant/data=!4m2!3m1!1s0x86af5a1192719f85:0x17c0b736b1966e3b,,
Ruba's Bakery & Bistro,,https://www.google.com/maps/place/Ruba's+Bakery+%26+Bistro/data=!4m2!3m1!1s0x86af51285eba04b3:0x6e33f9bd50e8de13,,
Jardín Secreto Restaurante,,https://www.google.com/maps/place/Jard%C3%ADn+Secreto+Restaurante/data=!4m2!3m1!1s0x86af51631b746643:0xd4dc0dadb2b76f5a,,
TaCorazón,,https://www.google.com/maps/place/TaCoraz%C3%B3n/data=!4m2!3m1!1s0x86af51cf990fa049:0xc911f19e2155448a,,
Flora Farms,,https://www.google.com/maps/place/Flora+Farms/data=!4m2!3m1!1s0x86af5a108bb8f573:0xd65661a19c1976a4,,
LÍMO Heritage Kitchen at Suelo Sur,,https://www.google.com/maps/place/L%C3%8DMO+Heritage+Kitchen+at+Suelo+Sur/data=!4m2!3m1!1s0x86af5b718fb07e81:0xb36cc5b903588b4e,,
¡Ay Güey!,,https://www.google.com/maps/place/%C2%A1Ay+G%C3%BCey!/data=!4m2!3m1!1s0x86af51b4efbe8c95:0x8af92c0d95598a54,,
Suelo Sur,,https://www.google.com/maps/place/Suelo+Sur/data=!4m2!3m1!1s0x86af5b2a2ad90c53:0xf1914de3730c66fd,,
Don Sanchez Restaurant,,https://www.google.com/maps/place/Don+Sanchez+Restaurant/data=!4m2!3m1!1s0x86af509c2af7807b:0xe784fbdacf9aa10d,,
RESTAURANTE ADELITAS,,https://www.google.com/maps/place/RESTAURANTE+ADELITAS/data=!4m2!3m1!1s0x86af517da702f21b:0x24c35bfb18cdc7dd,,
"Mercer Union, a centre for contemporary art",,"https://www.google.com/maps/place/Mercer+Union,+a+centre+for+contemporary+art/data=!4m2!3m1!1s0x882b34441964b495:0xd51ff16bc7360e58",,
Felice 71- Columbus,,https://www.google.com/maps/place/Felice+71-+Columbus/data=!4m2!3m1!1s0x89c2596b73ef2de5:0x45132a2aba3cfa72,,
Bungee Space,,https://www.google.com/maps/place/Bungee+Space/data=!4m2!3m1!1s0x89c2597463e8d507:0x485fb33decfcc4c9,,
Poulet Sans Tete,,https://www.google.com/maps/place/Poulet+Sans+Tete/data=!4m2!3m1!1s0x89c25973a089be4d:0x2fc45fbb3d123a31,,
Please Tell Me,,https://www.google.com/maps/place/Please+Tell+Me/data=!4m2!3m1!1s0x89c259bf533f2e4b:0x5fbe73833981876b,,
Harefield Road,,https://www.google.com/maps/place/Harefield+Road/data=!4m2!3m1!1s0x89c25956ca8f3e6b:0xc8757b1021a1eb6d,,
BEAM,,https://www.google.com/maps/place/BEAM/data=!4m2!3m1!1s0x89c259615f790817:0xa3ce1e73f210f73e,,
The Morgan Library & Museum,,https://www.google.com/maps/place/The+Morgan+Library+%26+Museum/data=!4m2!3m1!1s0x89c2590738778edf:0x3ba82e23876af8d,,
Front General Store,,https://www.google.com/maps/place/Front+General+Store/data=!4m2!3m1!1s0x89c25a339564cf3b:0x222d158c6761fcb5,,
Hudson Wilder,,https://www.google.com/maps/place/Hudson+Wilder/data=!4m2!3m1!1s0x89c25b372d6d6e05:0xafc4290c322ab86,,
usagi,,https://www.google.com/maps/place/usagi/data=!4m2!3m1!1s0x89c25a324cbd529f:0xc95d3559eadf2a79,,
Sunset Monalisa,,https://www.google.com/maps/place/Sunset+Monalisa/data=!4m2!3m1!1s0x86af4b70c6a09023:0x4f498ebc9ec6567d,,
Win Son Bakery,,https://www.google.com/maps/place/Win+Son+Bakery/data=!4m2!3m1!1s0x89c25b9f9a844559:0x874264acd136a40f,,
Head of State Barbershop,,https://www.google.com/maps/place/Head+of+State+Barbershop/data=!4m2!3m1!1s0x89c259770b37df61:0x65fb43db8f61f9a3,,
Mission Chinese Food,,https://www.google.com/maps/place/Mission+Chinese+Food/data=!4m2!3m1!1s0x808f7e3c967f9399:0x72be3654a9875e17,,
ONS Clothing,,https://www.google.com/maps/place/ONS+Clothing/data=!4m2!3m1!1s0x89c259360715ec8b:0x2e13d2fbd563389c,,
Parm Mulberry Street,,https://www.google.com/maps/place/Parm+Mulberry+Street/data=!4m2!3m1!1s0x89c2598f45bc47cb:0x76b696d7f3823afb,,
a83,,https://www.google.com/maps/place/a83/data=!4m2!3m1!1s0x89c2590644856363:0xf2ddae2404946a2b,,
Drake's,,https://www.google.com/maps/place/Drake's/data=!4m2!3m1!1s0x89c259e0941be523:0x261b858884d3a9f6,,
Maison Pickle,,https://www.google.com/maps/place/Maison+Pickle/data=!4m2!3m1!1s0x89c25886855aaaad:0x9f6c026a62af2874,,
Wythe,,https://www.google.com/maps/place/Wythe/data=!4m2!3m1!1s0x89c259bbf9d370e7:0x892cdcb20ad9b327,,
No Man Walks Alone,,https://www.google.com/maps/place/No+Man+Walks+Alone/data=!4m2!3m1!1s0x89c259ad7a8197df:0xdc67edb994d0526e,,
Chicha San Chen,,https://www.google.com/maps/place/Chicha+San+Chen/data=!4m2!3m1!1s0x89c25b000fd87579:0x2b24f23447c1f48a,,
Cheong Fun Cart,,https://www.google.com/maps/place/Cheong+Fun+Cart/data=!4m2!3m1!1s0x89c2598821d49b3b:0x32e876eec64f0086,,
New York Botanical Garden,,https://www.google.com/maps/place/New+York+Botanical+Garden/data=!4m2!3m1!1s0x89c2f37cb80715c9:0xd73f5ca83441153f,,
Untermyer Gardens Conservancy,,https://www.google.com/maps/place/Untermyer+Gardens+Conservancy/data=!4m2!3m1!1s0x89c2ed0835a9f315:0x844cbd353c1d036d,,
"Kykuit, the Rockefeller Estate",,"https://www.google.com/maps/place/Kykuit,+the+Rockefeller+Estate/data=!4m2!3m1!1s0x89c2eaa46c9ca6e9:0x9b333ef31d3bb01",,
The West Brooklyn,,https://www.google.com/maps/place/The+West+Brooklyn/data=!4m2!3m1!1s0x89c259588f99a659:0xccede04b2447536a,,
Montesacro Brooklyn,,https://www.google.com/maps/place/Montesacro+Brooklyn/data=!4m2!3m1!1s0x89c259c2147adcad:0xb710698d6699e3af,,
The Old Yew Plant Shop,,https://www.google.com/maps/place/The+Old+Yew+Plant+Shop/data=!4m2!3m1!1s0x89c2595cd47ef1ed:0xdb4491e04117245f,,
Dive 75,,https://www.google.com/maps/place/Dive+75/data=!4m2!3m1!1s0x89c258895100c229:0x798d14c709fbeafe,,
"Nan Xiang Express - Upper West Side, NY",,"https://www.google.com/maps/place/Nan+Xiang+Express+-+Upper+West+Side,+NY/data=!4m2!3m1!1s0x89c2f78066938cf7:0x3b8ccc26126e859a",,
Le Monde,,https://www.google.com/maps/place/Le+Monde/data=!4m2!3m1!1s0x89c2f63b8b5312a9:0xe562a9ee17c50fc2,,
Aimé Leon Dore,,https://www.google.com/maps/place/Aim%C3%A9+Leon+Dore/data=!4m2!3m1!1s0x89c2598892f61cab:0x66e1fe6869aba7c,,
Noah,,https://www.google.com/maps/place/Noah/data=!4m2!3m1!1s0x89c25988c3b944d7:0xd6bc83805ec0effe,,
Joyface,,https://www.google.com/maps/place/Joyface/data=!4m2!3m1!1s0x89c2599b309a53c9:0xe52ffff7e343c374,,
Mister Paradise,,https://www.google.com/maps/place/Mister+Paradise/data=!4m2!3m1!1s0x89c25921786231af:0x712d6c48f7af892a,,
Hi-Note,,https://www.google.com/maps/place/Hi-Note/data=!4m2!3m1!1s0x89c2594d5417d623:0x6cc164629a8d847a,,
KGB Bar,,https://www.google.com/maps/place/KGB+Bar/data=!4m2!3m1!1s0x89c25984b353bb31:0xec877cff5d7007,,
Wiggle Room,,https://www.google.com/maps/place/Wiggle+Room/data=!4m2!3m1!1s0x89c259a796fa9577:0x5e02a9542df83499,,
Holiday Cocktail Lounge,,https://www.google.com/maps/place/Holiday+Cocktail+Lounge/data=!4m2!3m1!1s0x89c2599d03b26207:0x10791a98f16b66c9,,
Madeline's Martini,,https://www.google.com/maps/place/Madeline's+Martini/data=!4m2!3m1!1s0x89c259b21be443a9:0x64fb6f986c5d55fb,,
Superbueno,,https://www.google.com/maps/place/Superbueno/data=!4m2!3m1!1s0x89c25968d57b736d:0x66559ce4e7393935,,
Motel No Tell,,https://www.google.com/maps/place/Motel+No+Tell/data=!4m2!3m1!1s0x89c2593b276e36a9:0x2339d56e3c84a312,,
Soothr,,https://www.google.com/maps/place/Soothr/data=!4m2!3m1!1s0x89c25923d7bca4d1:0x5bbeae84d9924f22,,
Mountain House Manhattan 川山甲,,https://www.google.com/maps/place/Mountain+House+Manhattan+%E5%B7%9D%E5%B1%B1%E7%94%B2/data=!4m2!3m1!1s0x89c2599c79b00001:0xef65378399982a9b,,
Yellow Rose,,https://www.google.com/maps/place/Yellow+Rose/data=!4m2!3m1!1s0x89c25977f637a4f3:0xe20fd16e55943325,,
Studio 151,,https://www.google.com/maps/place/Studio+151/data=!4m2!3m1!1s0x89c2597745d445e5:0x381e02587cd2b3f1,,
Bungalow,,https://www.google.com/maps/place/Bungalow/data=!4m2!3m1!1s0x89c2590044e143c5:0x5d377f3ad3b83659,,
Carnitas Ramirez,,https://www.google.com/maps/place/Carnitas+Ramirez/data=!4m2!3m1!1s0x89c2590050d251e3:0xd0a2838a932ab585,,
Penny,,https://www.google.com/maps/place/Penny/data=!4m2!3m1!1s0x89c259fed4aa0623:0xcc49c3a759b86198,,
SHŌSH,,https://www.google.com/maps/place/SH%C5%8CSH/data=!4m2!3m1!1s0x89c25979d1b7d6e5:0x46e32345241516ee,,
Ramen Ishida,,https://www.google.com/maps/place/Ramen+Ishida/data=!4m2!3m1!1s0x89c25981311e45d3:0x689c9f9d39519bcd,,
Cold Spring General Store,,https://www.google.com/maps/place/Cold+Spring+General+Store/data=!4m2!3m1!1s0x89c2ccb570897245:0xa3660a39988944f6,,
"The New York Public Library for the Performing Arts, Dorothy and Lewis B. 
Cullman Center",,"https://www.google.com/maps/place/The+New+York+Public+Library+for+the+Performing+Arts,+Dorothy+and+Lewis+B.+%0ACullman+Center/data=!4m2!3m1!1s0x89c258f580711f93:0x9750fe4e405f3666",,
Bode Men’s,,https://www.google.com/maps/place/Bode+Men%E2%80%99s/data=!4m2!3m1!1s0x89c25bea8c1abd81:0x536278786b7d2a75,,
La Garçonne Tribeca,,https://www.google.com/maps/place/La+Gar%C3%A7onne+Tribeca/data=!4m2!3m1!1s0x89c259f486ef0137:0xd902984cb2e57ae0,,
colbo,,https://www.google.com/maps/place/colbo/data=!4m2!3m1!1s0x89c25b52ab99ddc1:0x6fd8a4cd83590b8b,,
Nepenthes New York,,https://www.google.com/maps/place/Nepenthes+New+York/data=!4m2!3m1!1s0x89c259ad2205b58b:0xd0f97da0a5d47856,,
Goose Barnacle,,https://www.google.com/maps/place/Goose+Barnacle/data=!4m2!3m1!1s0x89c25a45b1a02037:0x5fd5bb541ead51cc,,
Collyer's Mansion,,https://www.google.com/maps/place/Collyer's+Mansion/data=!4m2!3m1!1s0x89c25a4f71698713:0x9f37ff037ab86aad,,
Maryann's,,https://www.google.com/maps/place/Maryann's/data=!4m2!3m1!1s0x89dd31397ce14c87:0x80168967c371ba84,,
Meyer's Olde Dutch Beacon,,https://www.google.com/maps/place/Meyer's+Olde+Dutch+Beacon/data=!4m2!3m1!1s0x89dd317a5aff2c09:0x8d330dc3ea71d1fa,,
Melzingah Tap House,,https://www.google.com/maps/place/Melzingah+Tap+House/data=!4m2!3m1!1s0x89dd3124105c48f5:0xfae167ac299bf4c5,,
El Nica Food,,https://www.google.com/maps/place/El+Nica+Food/data=!4m2!3m1!1s0x89dd314baa23bc85:0x2ee98419a6157e49,,
Magazzino Italian Art,,https://www.google.com/maps/place/Magazzino+Italian+Art/data=!4m2!3m1!1s0x89dd34bf1b388f2f:0x2e246d8494f79b2b,,
Millport Dairy,,https://www.google.com/maps/place/Millport+Dairy/data=!4m2!3m1!1s0x89c2f7006f853093:0xe5335bf3111a618a,,
Westside Market NYC,,https://www.google.com/maps/place/Westside+Market+NYC/data=!4m2!3m1!1s0x89c2f62882706587:0x26affbf59e953b80,,
Ends Meat,,https://www.google.com/maps/place/Ends+Meat/data=!4m2!3m1!1s0x89c25abf13f41271:0xbb22a452126207d,,
Garrison's Landing,,https://www.google.com/maps/place/Garrison's+Landing/data=!4m2!3m1!1s0x89c2cd31986e0617:0xcbdf2c2779c50107,,
New York Public Library - Stephen A. Schwarzman Building,,https://www.google.com/maps/place/New+York+Public+Library+-+Stephen+A.+Schwarzman+Building/data=!4m2!3m1!1s0x89c2590099a8a8a9:0x3b51df6e509a734c,,
Bloomingdale Library,,https://www.google.com/maps/place/Bloomingdale+Library/data=!4m2!3m1!1s0x89c2f626f39421e9:0x3e5886e1d05af598,,
Congee Village,,https://www.google.com/maps/place/Congee+Village/data=!4m2!3m1!1s0x89c25987185dccc7:0x337115f296625e4f,,
Parker,,https://www.google.com/maps/place/Parker/data=!4m2!3m1!1s0x89c25872c3875c13:0x90c6efd41bd98dcb,,
Brunch,,https://www.google.com/maps/place/Brunch/data=!4m2!3m1!1s0x89c2592d91bfd52d:0xf6fe7d702d69ec10,,
Amelie Bistro & Wine Bar upper west side,,https://www.google.com/maps/place/Amelie+Bistro+%26+Wine+Bar+upper+west+side/data=!4m2!3m1!1s0x89c2588386bb5d05:0x4b7590bb846242db,,
Friend of a Farmer - Upper West Side,,https://www.google.com/maps/place/Friend+of+a+Farmer+-+Upper+West+Side/data=!4m2!3m1!1s0x89c259d1b1290779:0xe7629df2940ff72e,,
Taqueria 86,,https://www.google.com/maps/place/Taqueria+86/data=!4m2!3m1!1s0x89c25988b134525d:0x214b61c89e384f59,,
The Grand Feast,,https://www.google.com/maps/place/The+Grand+Feast/data=!4m2!3m1!1s0x89c2f7485ad57721:0x2b07355805971889,,
Metro Diner,,https://www.google.com/maps/place/Metro+Diner/data=!4m2!3m1!1s0x89c2f6260bfa97d5:0x6e402eeb0d3ad72f,,
Zabar's,,https://www.google.com/maps/place/Zabar's/data=!4m2!3m1!1s0x89c258862e7ae59b:0x161b26b78af02870,,
The Restaurant at Gilder,,https://www.google.com/maps/place/The+Restaurant+at+Gilder/data=!4m2!3m1!1s0x89c25959db5aff51:0xeacaf1130ee08991,,
Fanelli Café,,https://www.google.com/maps/place/Fanelli+Caf%C3%A9/data=!4m2!3m1!1s0x89c2598eede478ef:0xa80cdf61092779f1,,
8282,,https://www.google.com/maps/place/8282/data=!4m2!3m1!1s0x89c2591b7208a535:0x56cf8479930f8f1c,,
SAGA,,https://www.google.com/maps/place/SAGA/data=!4m2!3m1!1s0x89c25b4694429965:0xd9e636f1f9b43f66,,
Tin Building by Jean-Georges,,https://www.google.com/maps/place/Tin+Building+by+Jean-Georges/data=!4m2!3m1!1s0x89c25b5c2fb3c20f:0x9445c2a840caa981,,
